icao,iata,name,city,country,lat,lon
AYPY,POM,Port Moresby Jacksons International Airport,Port Moresby,PG,-9.44338035583496,147.22000122070312
URSS,AER,Sochi International Airport,Sochi,RU,43.449902,39.9566
OPLA,LHE,Allama Iqbal International Airport,Lahore,PK,31.521601,74.403603
SPQU,AQP,Rodríguez Ballón International Airport,Arequipa,PE,-16.340786,-71.569485
ZYHB,HRB,Harbin Taiping International Airport,Harbin,CN,45.623402,126.25
MUHG,HOG,Frank Pais International Airport,Holguin,CU,20.785148,-76.315526
ESNQ,KRN,Kiruna Airport,Kiruna,SE,67.821999,20.3368
UGKO,KUT,David the Builder Kutaisi International Airport,Kopitnari,GE,42.177448,42.485353
FWKI,LLW,Kamuzu International Airport,Lumbadzi,MW,-13.7894,33.780998
EDDR,SCN,Saarbrücken Airport,Saarbrücken,DE,49.217562,7.111667
EGUN,MHZ,RAF Mildenhall,"Bury Saint Edmunds, Suffolk",GB,52.3619,0.486406
TISX,STX,Henry E. Rohlsen Airport,Christiansted,VI,17.701413,-64.802608
CYYQ,YYQ,Churchill Airport,Churchill,CA,58.739200592041016,-94.06500244140624
LPHR,HOR,Horta Airport,Horta,PT,38.519901275634766,-28.715900421142575
EGPB,LSI,Sumburgh Airport,"Lerwick, Shetland",GB,59.878899,-1.29556
BGBW,UAK,Narsarsuaq Airport,Narsarsuaq,GL,61.1605,-45.425999
KPBG,PBG,Plattsburgh International Airport,Plattsburgh,US,44.650902,-73.468102
ETAR,RMS,Ramstein Air Base,Ramstein-Miesenbach,DE,49.436901,7.60028
GCLA,SPC,La Palma Airport,"Sta Cruz de la Palma, La Palma Island",ES,28.626499,-17.7556
LTCG,TZX,Trabzon International Airport,Trabzon,TR,40.995098,39.7897
KMKG,MKG,Muskegon County Airport,Muskegon,US,43.169498,-86.238197
KSLE,SLE,Salem-Willamette Valley Airport/McNary Field,Salem,US,44.9095,-123.002998
KSFF,SFF,Felts Field,Spokane,US,47.682899,-117.321925
KCVO,CVO,Corvallis Municipal Airport,Corvallis,US,44.49720001,-123.2900009
KIKK,IKK,Greater Kankakee Airport,Kankakee,US,41.07139968869999,-87.8462982178
KISO,ISO,Kinston Regional Jetport At Stallings Field,Kinston,US,35.331401825,-77.60880279540001
KLGU,LGU,Logan-Cache Airport,Logan,US,41.7911987305,-111.851997375
KRMG,RMG,Richard B Russell Airport,Rome,US,34.3506011963,-85.15799713130001
FMMI,TNR,Ivato International Airport,Antananarivo,MG,-18.7969,47.478802
FMEE,RUN,Roland Garros Airport,Sainte-Marie,RE,-20.890087,55.518894
MMAS,AGU,Aguascalientes International Airport,Aguascalientes,MX,21.699589,-102.318372
TKPK,SKB,Robert L. Bradshaw International Airport,Basseterre,KN,17.310845,-62.719117
RJOA,HIJ,Hiroshima Airport,Hiroshima,JP,34.4361,132.919006
TNCB,BON,Flamingo International Airport,Kralendijk,BQ,12.131,-68.268501
ZPLJ,LJG,Lijiang Sanyi International Airport,Lijiang,CN,26.677483,100.244944
GMFF,FEZ,Fes Saïss International Airport,Saïss,MA,33.927299,-4.97796
LFMV,AVN,Avignon Caumont airport,Avignon,FR,43.907299,4.90183
EPBY,BZG,Ignacy Jan Paderewski Bydgoszcz Airport,Bydgoszcz,PL,53.096802,17.977699
EGVN,BZZ,RAF Brize Norton,"Carterton, Oxfordshire",GB,51.75,-1.58362
KIRK,IRK,Kirksville Regional Airport,Kirksville,US,40.09349822998047,-92.5448989868164
LFBL,LIG,Limoges Airport,Limoges/Bellegarde,FR,45.862801,1.17944
NTTB,BOB,Bora Bora Airport,Motu Mute,PF,-16.444400787353516,-151.75100708007812
KPKB,PKB,Mid Ohio Valley Regional Airport,Parkersburg (Williamstown),US,39.3451,-81.439201
CYZT,YZT,Port Hardy Airport,Port Hardy,CA,50.68059921264648,-127.36699676513672
ENRO,RRS,Røros Airport,Røros,NO,62.578399658203,11.342300415039
KBFF,BFF,Western Neb. Rgnl/William B. Heilig Airport,Scottsbluff,US,41.87400055,-103.5960007
PASI,SIT,Sitka Rocky Gutierrez Airport,Sitka,US,57.04710006713867,-135.36199951171875
KYKM,YKM,Yakima Air Terminal McAllister Field,Yakima,US,46.56819916,-120.5439987
EDLN,MGL,Mönchengladbach Airport,Mönchengladbach,DE,51.230278,6.504444
KBIH,BIH,Eastern Sierra Regional Airport,Bishop,US,37.3731,-118.363998
KGCC,GCC,Northeast Wyoming Regional Airport,Gillette,US,44.3489,-105.539001
KUUU,NPT,Newport State Airport,Newport,US,41.532207,-71.281039
KJXN,JXN,Jackson County Airport/Reynolds Field,Jackson,US,42.260509,-84.463019
KBAK,CLU,Columbus Municipal Airport,Columbus,US,39.262386,-85.895576
KMYV,MYV,Yuba County Airport,Marysville,US,39.09780121,-121.5699997
KSCH,SCH,Schenectady County Airport,Schenectady,US,42.852500915527,-73.928901672363
KDRT,DRT,Del Rio International Airport,Del Rio,US,29.3742008209,-100.927001953
KGLD,GLD,Goodland Municipal Airport,Goodland,US,39.370701,-101.699753
CYKM,YKD,Kincardine Municipal Airport,Kincardine,CA,44.201401,-81.606697
KPRX,PRX,Cox Field,Paris,US,33.636600494385,-95.450798034668
LSZS,SMV,Engadin Airport,Samedan,CH,46.5341,9.88411
CYJN,YJN,St Jean Airport,St Jean,CA,45.29439926147461,-73.28109741210938
EGBJ,GLO,Gloucestershire Airport,"Staverton, Gloucestershire",GB,51.894199,-2.16722
KTPH,TPH,Tonopah Airport,Tonopah,US,38.06019974,-117.086998
FTTJ,NDJ,N'Djamena International Airport,N'Djamena,TD,12.1337,15.034
SMJP,PBM,Johan Adolf Pengel International Airport,Paramaribo,SR,5.45283,-55.187801
ZBTJ,TSN,Tianjin Binhai International Airport,Tianjin,CN,39.1244010925,117.346000671
WIMM,KNO,Kualanamu International Airport,Beringin,ID,3.637847,98.870566
DBBB,COO,Cotonou Cadjehoun International Airport,Cotonou,BJ,6.35723,2.38435
LFKF,FSC,Figari Sud-Corse Airport,Figari,FR,41.50185,9.097092
FBSK,GBE,Sir Seretse Khama International Airport,Gaborone,BW,-24.555201,25.9182
OAKN,KDH,Ahmad Shah Baba International Airport,Kandahar,AF,31.505769,65.847963
ESPA,LLA,Luleå Airport,Luleå,SE,65.5438,22.122
FBMN,MUB,Maun International Airport,Maun,BW,-19.970491,23.431409
UNNT,OVB,Novosibirsk Tolmachevo Airport,Novosibirsk,RU,55.019756,82.618675
NVVV,VLI,Bauerfield International Airport,Port Vila,VU,-17.699301,168.320007
UKOO,ODS,Odesa International Airport,Odesa,UA,46.427196,30.672649
LFLP,NCY,Annecy Meythet airport,Annecy,FR,45.928947,6.0987
KBRL,BRL,Southeast Iowa Regional Airport,Burlington,US,40.783199310302734,-91.12550354003906
KBTM,BTM,Bert Mooney Airport,Butte,US,45.95479965209961,-112.49700164794922
SCCF,CJC,El Loa Airport,Calama,CL,-22.498199,-68.903603
KGTR,GTR,Golden Triangle Regional Airport,Columbus/W Point/Starkville,US,33.450298,-88.5914
KFFO,FFO,Wright-Patterson Air Force Base,Dayton,US,39.826099,-84.048302
LFRD,DNR,Dinard Pleurtuit Saint-Malo airport,Dinard,FR,48.5877,-2.07996
KDUJ,DUJ,DuBois Regional Airport,Dubois,US,41.17829895,-78.8986969
YBHM,HTI,Hamilton Island Airport,Hamilton Island,AU,-20.3581008911,148.95199585
PHMK,MKK,Molokai Airport,Kaunakakai,US,21.152901,-157.095993
EGPA,KOI,Kirkwall Airport,"Kirkwall, Orkney Islands",GB,58.957903,-2.905077
CYLL,YLL,Lloydminster Airport,Lloydminster,CA,53.3092,-110.072998
SBLO,LDB,Governor José Richa Airport,Londrina,BR,-23.334375,-51.128365
WIMK,MES,Soewondo Air Force Base,Medan,ID,3.558425,98.672275
NZNS,NSN,Nelson Airport,Nelson,NZ,-41.298302,173.220993
KUIN,UIN,Quincy Regional Airport Baldwin Field,Quincy,US,39.942699,-91.194603
TJIG,SIG,Fernando Luis Ribas Dominicci Airport,San Juan,PR,18.45680046081543,-66.09809875488281
CYYD,YYD,Smithers Airport,Smithers,CA,54.82469940185547,-127.18299865722656
CYJT,YJT,Stephenville Dymond International Airport,Stephenville,CA,48.54339,-58.552892
TQPF,AXA,Clayton J. Lloyd International Airport,The Valley,AI,18.204773,-63.05383
CYTH,YTH,Thompson Airport,Thompson,CA,55.80110168457031,-97.86419677734376
LFOT,TUF,Tours Val de Loire Airport,"Tours, Indre-et-Loire",FR,47.432201,0.727606
KTUP,TUP,Tupelo Regional Airport,Tupelo,US,34.26810073852539,-88.7698974609375
CYVO,YVO,Val-d'Or Airport,Val-d'Or,CA,48.0532989502,-77.7827987671
KVCT,VCT,Victoria Regional Airport,Victoria,US,28.85260009765625,-96.9185028076172
KALS,ALS,San Luis Valley Regional Airport/Bergman Field,Alamosa,US,37.434898,-105.866997
KCOD,COD,Yellowstone Regional Airport,Cody,US,44.520199,-109.024002
KHOB,HOB,Lea County Regional Airport,Hobbs,US,32.6875,-103.217003
ENLK,LKN,Leknes Airport,Leknes,NO,68.152496337891,13.609399795532
KOXB,OCE,Ocean City Municipal Airport,Ocean City,US,38.310398,-75.124001
KOAJ,OAJ,Albert J Ellis Airport,Richlands,US,34.829201,-77.612099
KVEL,VEL,Vernal Regional Airport,Vernal,US,40.436214,-109.511661
KBTL,BTL,Battle Creek Executive Airport at Kellogg Field,Battle Creek,US,42.307301,-85.251503
KRIV,RIV,March Air Reserve Base,Riverside,US,33.880699,-117.259003
KALN,ALN,St Louis Regional Airport,Alton/St Louis,US,38.89030075069999,-90.0459976196
KVPZ,VPZ,Porter County Municipal Airport,Valparaiso,US,41.45399857,-87.00710297
PAED,EDF,Elmendorf Air Force Base,Anchorage,US,61.251709,-149.807097
KLFK,LFK,Angelina County Airport,Lufkin,US,31.2339992523,-94.75
KONP,ONP,Newport Municipal Airport,Newport,US,44.580399,-124.057999
EBKT,KJK,Flanders International Airport Kortrijk-Wevelgem,Wevelgem,BE,50.818878,3.209551
OEMA,MED,Prince Mohammad Bin Abdulaziz Airport,Medina,SA,24.5534,39.705101
VYMD,MDL,Mandalay International Airport,Mandalay,MM,21.70219993591309,95.97789764404295
VIAR,ATQ,Sri Guru Ram Das Ji International Airport,Amritsar,IN,31.7096,74.797302
SKBQ,BAQ,Ernesto Cortissoz International Airport,Barranquilla,CO,10.8896,-74.7808
TUPJ,EIS,Terrance B. Lettsome International Airport,Beef Island,VG,18.445492,-64.541707
EDVK,KSF,Kassel Airport,Calden,DE,51.418395,9.391638
MMCU,CUU,General Roberto Fierro Villalobos International Airport,Chihuahua,MX,28.702649,-105.963764
SBGO,GYN,Santa Genoveva International Airport,Goiânia,BR,-16.632,-49.220699
VTSS,HDY,Hat Yai International Airport,Hat Yai,TH,6.93321,100.392998
WAMM,MDC,Sam Ratulangi International Airport,Manado,ID,1.548591,124.92625
RPVP,PPS,Puerto Princesa International Airport / PAF Antonio Bautista Air Base,Puerto Princesa,PH,9.742044,118.75911
MMQT,QRO,Querétaro Intercontinental Airport,Querétaro,MX,20.618779,-100.186449
VTBU,UTP,U-Tapao–Rayong–Pattaya International Airport,Rayong,TH,12.6799,101.004997
SKSP,ADZ,Gustavo Rojas Pinilla International Airport,San Andrés,CO,12.5836,-81.7112
SBVT,VIX,Eurico de Aguiar Salles International Airport,Vitória,BR,-20.258,-40.285
RODN,DNA,Kadena Air Base,Okinawa,JP,26.351667,127.769444
ZMUB,ULN,Buyant-Ukhaa International Airport,Ulaanbaatar,MN,47.843102,106.766998
MPMG,PAC,Marcos A. Gelabert International Airport,Albrook,PA,8.97334,-79.555603
CYCG,YCG,Castlegar/West Kootenay Regional Airport,Castlegar,CA,49.296398,-117.632004
TLPC,SLU,George F. L. Charles Airport,Castries,LC,14.0202,-60.992901
KCEC,CEC,Jack Mc Namara Field Airport,Crescent City,US,41.778929,-124.236403
KDEC,DEC,Decatur Airport,Decatur,US,39.834598541259766,-88.8656997680664
CYYE,YYE,Fort Nelson Airport,Fort Nelson,CA,58.8363990784,-122.597000122
CYEV,YEV,Inuvik Mike Zubko Airport,Inuvik,CA,68.30419921880001,-133.483001709
KMKL,MKL,McKellar-Sipes Regional Airport,Jackson,US,35.599899,-88.915604
KLRU,LRU,Las Cruces International Airport,Las Cruces,US,32.289398,-106.921997
KLBL,LBL,Liberal Mid-America Regional Airport,Liberal,US,37.0442009,-100.9599991
ENDU,BDU,Bardufoss Airport,Målselv,NO,69.055801,18.5404
LGPZ,PVK,Aktion National Airport,Preveza,GR,38.925499,20.765301
MMSP,SLP,Ponciano Arriaga International Airport,San Luis Potosí,MX,22.262026,-100.935692
KSLK,SLK,Adirondack Regional Airport,Saranac Lake,US,44.38691,-74.204629
LFBT,LDE,Tarbes-Lourdes-Pyrénées Airport,Tarbes/Lourdes/Pyrénées,FR,43.178699,-0.006439
KGUP,GUP,Gallup Municipal Airport,Gallup,US,35.511653,-108.788166
KPGV,PGV,Pitt-Greenville Airport,Greenville,US,35.635535,-77.384262
KLAW,LAW,Lawton Fort Sill Regional Airport,Lawton,US,34.567699,-98.416603
KMYL,MYL,McCall Municipal Airport,McCall,US,44.888837,-116.101112
CYTR,YTR,CFB Trenton,Trenton,CA,44.118900299072266,-77.5280990600586
KHQM,HQM,Bowerman Airport,Hoquiam,US,46.9711990356,-123.93699646
KZZV,ZZV,Zanesville Municipal Airport,Zanesville,US,39.9444007874,-81.89209747310001
KTPL,TPL,Draughon Miller Central Texas Regional Airport,Temple,US,31.1525,-97.407799
KCGF,CGF,Cuyahoga County Airport,Cleveland,US,41.5651016235,-81.4863967896
KCEW,CEW,Bob Sikes Airport,Crestview,US,30.778799057,-86.522102356
KOQU,NCO,Quonset State Airport,North Kingstown,US,41.597099304199,-71.412101745605
KDLS,DLS,Columbia Gorge Regional Airport,Dallesport / The Dalles,US,45.620979,-121.170777
CYEL,YEL,Elliot Lake Municipal Airport,Elliot Lake,CA,46.351398468,-82.5614013672
KFME,FME,Fort Meade Executive Airport,Fort Meade(Odenton),US,39.0854,-76.759399
KUTS,HTV,Huntsville Regional Airport,Huntsville,US,30.7469005585,-95.5871963501
KVQQ,VQQ,Cecil Airport,Jacksonville,US,30.2187,-81.876701
CYRV,YRV,Revelstoke Airport,Revelstoke,CA,50.962245,-118.184258
UKLL,LWO,Lviv International Airport,Lviv,UA,49.8125,23.9561
OISS,SYZ,Shiraz Shahid Dastghaib International Airport,Shiraz,IR,29.5392,52.589802
BIAR,AEY,Akureyri International Airport,Akureyri,IS,65.656573,-18.072018
NCRG,RAR,Rarotonga International Airport,Avarua,CK,-21.2027,-159.806
FCBB,BZV,Maya-Maya International Airport,Brazzaville,CG,-4.2517,15.253
LFLC,CFE,Clermont-Ferrand Auvergne airport,Clermont-Ferrand,FR,45.786701,3.16917
EDDE,ERF,Erfurt-Weimar Airport,Erfurt,DE,50.978281,10.960713
SYCJ,GEO,Cheddi Jagan International Airport,Georgetown,GY,6.49855,-58.254101
EFIV,IVL,Ivalo Airport,Ivalo,FI,68.6073,27.4053
RPVK,KLO,Kalibo International Airport,Kalibo,PH,11.6794,122.375999
EFKT,KTT,Kittilä International Airport,Kittilä,FI,67.700996,24.8468
BGGH,GOH,Nuuk International Airport,Nuuk,GL,64.191066,-51.67914
LIBP,PSR,Abruzzo Airport,Pescara,IT,42.431079,14.182981
SASA,SLA,Martín Miguel de Güemes International Airport,Salta,AR,-24.856001,-65.486198
LCEN,ECN,Ercan International Airport,Tymbou (Kirklar),CY,35.153064,33.507352
MMVA,VSA,Carlos Rovirosa Pérez International Airport,Villahermosa,MX,17.994283,-92.818199
KCKB,CKB,North Central West Virginia Airport,Bridgeport,US,39.2966,-80.228104
RPVE,MPH,Godofredo P. Ramos Airport,Caticlan,PH,11.9245,121.954002
EGBE,CVT,Coventry Airport,"Coventry, West Midlands",GB,52.369701,-1.47972
KDDC,DDC,Dodge City Regional Airport,Dodge City,US,37.76340103149414,-99.9655990600586
ENFL,FRO,Florø Airport,Florø,NO,61.583599090576,5.0247201919556
KFHU,FHU,Sierra Vista Municipal Airport / Libby Army Air Field,Fort Huachuca / Sierra Vista,US,31.587383,-110.348225
LFTH,TLN,Toulon-Hyères Airport,"Hyères, Var",FR,43.097301,6.14603
KJBR,JBR,Jonesboro Municipal Airport,Jonesboro,US,35.83169937133789,-90.64640045166016
ESMQ,KLR,Kalmar Airport,Kalmar,SE,56.685501,16.2876
ESOK,KSD,Karlstad Airport,Karlstad,SE,59.444698,13.3374
LGKF,EFL,Kefallinia Airport,Kefallinia Island,GR,38.12009811401367,20.5004997253418
MMLM,LMM,Valle del Fuerte International Airport,Los Mochis,MX,25.685503,-109.081159
CYYY,YYY,Mont Joli Airport,Mont-Joli,CA,48.60860061645508,-68.20809936523438
RJNA,NKM,Nagoya Airport / JASDF Komaki Air Base,Nagoya,JP,35.255759,136.924095
CYPA,YPA,Prince Albert Glass Field,Prince Albert,CA,53.2141990662,-105.672996521
CYPR,YPR,Prince Rupert Airport,Prince Rupert,CA,54.2860984802,-130.445007324
CYRT,YRT,Rankin Inlet Airport,Rankin Inlet,CA,62.8114013672,-92.1157989502
YBRK,ROK,Rockhampton Airport,Rockhampton,AU,-23.380019,150.475359
EGJA,ACI,Alderney Airport,Saint Anne,GG,49.706104,-2.21472
CYZV,YZV,Sept-Îles Airport,Sept-Îles,CA,50.22330093383789,-66.2656021118164
KSHR,SHR,Sheridan County Airport,Sheridan,US,44.76919937133789,-106.9800033569336
LGSK,JSI,Skiathos Island National Airport,Skiathos,GR,39.177101,23.5037
CYXT,YXT,Northwest Regional Airport Terrace-Kitimat,Terrace,CA,54.468498,-128.576009
EGPC,WIC,Wick John O'Groats Airport,Wick,GB,58.4589,-3.09306
LFRG,DOL,Deauville Normandie airport,Deauville,FR,49.365237,0.154481
KGUC,GUC,Gunnison Crested Butte Regional Airport,Gunnison,US,38.534672,-106.934566
ENHF,HFT,Hammerfest Airport,Hammerfest,NO,70.679703,23.6686
PAHO,HOM,Homer Airport,Homer,US,59.644456,-151.479235
KMWA,MWA,Veterans Airport of Southern Illinois,Marion,US,37.751208,-89.016568
KMCK,MCK,McCook Ben Nelson Regional Airport,McCook,US,40.207787,-100.592794
LPPM,PRM,Portimão Airport,Portimão,PT,37.1493,-8.58396
KSOW,SOW,Show Low Regional Airport,Show Low,US,34.264062,-110.007091
KEAT,EAT,Pangborn Memorial Airport,Wenatchee,US,47.398899,-120.207001
PGUA,UAM,Andersen Air Force Base,Yigo,GU,13.584,144.929998
KLOZ,LOZ,London-Corbin Airport/Magee Field,London,US,37.0821990967,-84.08489990230001
KNKX,NKX,Miramar Marine Corps Air Station - Mitscher Field,San Diego,US,32.86840057,-117.1429977
KADH,ADT,Ada Regional Airport,Ada,US,34.805214,-96.671988
KDMN,DMN,Deming Municipal Airport,Deming,US,32.262298584,-107.721000671
KEKA,EKA,Murray Field,Eureka,US,40.803398,-124.112999
KLAA,LAA,Southeast Colorado Regional Airport,Lamar,US,38.066407,-102.691373
KNZY,NZY,North Island Naval Air Station-Halsey Field,San Diego,US,32.69919968,-117.2149963
CYSU,YSU,Summerside Airport,Slemon Park,CA,46.440601,-63.833599
KHLG,HLG,Wheeling Ohio County Airport,Wheeling,US,40.1749992371,-80.6463012695
ZHCC,CGO,Zhengzhou Xinzheng International Airport,Zhengzhou,CN,34.526497,113.849165
HEAX,HBE,Alexandria International Airport,Alexandria,EG,30.93249,29.696437
OJAQ,AQJ,King Hussein International Airport,Aqaba,JO,29.611601,35.018101
LFRB,BES,Brest Bretagne airport,Brest,FR,48.447899,-4.41854
SBCY,CGB,Várzea Grande–Marechal Rondon International Airport,Cuiabá,BR,-15.6529,-56.116699
MMZH,ZIH,Ixtapa-Zihuatanejo International Airport,Ixtapa,MX,17.601771,-101.460629
MDLR,LRM,Casa De Campo International Airport,La Romana,DO,18.452222,-68.911111
LICA,SUF,Lamezia Terme Sant'Eufemia International Airport,Lamezia Terme (CZ),IT,38.906214,16.246007
GLRB,ROB,Roberts International Airport,Monrovia,LR,6.23379,-10.3623
EPSC,SZZ,Solidarity Szczecin–Goleniów Airport,Szczecin(Glewice),PL,53.584702,14.9022
ZWWW,URC,Ürümqi Tianshan International Airport,Ürümqi,CN,43.913584,87.479372
KBLV,BLV,Scott AFB/Midamerica Airport,Belleville,US,38.5452,-89.835197
LECO,LCG,A Coruña Airport,Culleredo,ES,43.302101,-8.37726
CYDA,YDA,Dawson City Airport,Dawson City,CA,64.04309844970703,-139.1280059814453
KSUU,SUU,Travis Air Force Base,Fairfield,US,38.262699,-121.927002
KHRO,HRO,Boone County Airport,Harrison,US,36.26150131225586,-93.15470123291016
FAGM,QRA,Rand Airport,Johannesburg,ZA,-26.2425,28.151199
CYVP,YVP,Kuujjuaq Airport,Kuujjuaq,CA,58.096099853515625,-68.4269027709961
KMSS,MSS,Massena International Airport Richards Field,Massena,US,44.936157,-74.844304
KPQI,PQI,Presque Isle International Airport,Presque Isle,US,46.688999,-68.0448
SBRP,RAO,Leite Lopes Airport,Ribeirão Preto,BR,-21.134314,-47.774053
ESDF,RNB,Ronneby Airport,Ronneby,SE,56.266701,15.265
CYWK,YWK,Wabush Airport,Wabush,CA,52.92190170288086,-66.8644027709961
KEAR,EAR,Kearney Regional Airport,Kearney,US,40.727001,-99.006798
KMWL,MWL,Mineral Wells Regional Airport,Mineral Wells,US,32.781601,-98.060204
KMRB,MRB,Eastern WV Regional Airport/Shepherd Field,Martinsburg,US,39.40190125,-77.98459625
KMIV,MIV,Millville Municipal Airport,Millville,US,39.367802,-75.072197
EGSC,CBG,Cambridge City Airport,"Cambridge, Cambridgeshire",GB,52.205002,0.175
KFYV,FYV,Drake Field,Fayetteville,US,36.00510025024414,-94.17009735107422
LFAC,CQF,Calais Marck Airport,Calais,FR,50.962101,1.95476
KBJI,BJI,Bemidji Regional Airport,Bemidji,US,47.50939941,-94.93370056
EGLK,BBS,Blackbushe Airport,"Camberley, Surrey",GB,51.323898,-0.8475
CYVK,YVE,Vernon Regional Airport,Vernon,CA,50.246163,-119.330963
ORBI,BGW,Baghdad International Airport / New Al Muthana Air Base,Baghdad,IQ,33.262501,44.2346
USSS,SVX,Koltsovo Airport,Yekaterinburg,RU,56.743099212646,60.802700042725
ZSJN,TNA,Jinan Yaoqiang International Airport,Jinan (Licheng),CN,36.857201,117.216003
UHWW,VVO,Vladivostok International Airport,Artyom,RU,43.396256,132.148155
SACO,COR,Ingeniero Aeronáutico Ambrosio L.V. Taravella International Airport,Cordoba,AR,-31.312346,-64.208329
MHRO,RTB,Juan Manuel Gálvez International Airport,Coxen Hole,HN,16.316799,-86.523003
MMCL,CUL,Bachigualato Federal International Airport,Culiacán,MX,24.76504,-107.475228
GOBD,DSS,Blaise Diagne International Airport,Dakar,SN,14.670878,-17.072829
EPRZ,RZE,Rzeszów-Jasionka Airport,Jasionka,PL,50.109791,22.024155
WMKJ,JHB,Senai International Airport,Johor Bahru,MY,1.64131,103.669998
FOOL,LBV,Libreville Leon M'ba International Airport,Libreville,GA,0.458951,9.41214
DXXX,LFW,Lomé–Tokoin International Airport,Lomé,TG,6.16561,1.25451
DRRN,NIM,Diori Hamani International Airport,Niamey,NE,13.4815,2.18361
ESNZ,OSD,Åre Östersund Airport,Östersund,SE,63.193546,14.504168
VQPR,PBH,Paro International Airport,Paro,BT,27.4032,89.424599
SBPS,BPS,Porto Seguro International Airport,Porto Seguro,BR,-16.438426,-39.080584
MMPB,PBC,Hermanos Serdán International Airport,Puebla,MX,19.158465,-98.371582
ZKPY,FNJ,Pyongyang Sunan International Airport,Pyongyang,KP,39.224098,125.669998
